crew_id,first_name,last_name,role,airline_id,hire_date,status,license_number,base_airport_id
CRW002231,Amanda,Fernandez,Captain,AL0002,2015-03-20,On Leave,LIC-139767,APT00060
CRW002232,Kimberly,Jackson,Flight Attendant,AL0008,2011-06-27,Active,LIC-711354,APT00250
CRW002233,Deborah,Martin,Captain,AL0002,2012-07-09,Active,LIC-743241,APT00010
CRW002234,Michelle,Walker,Flight Attendant,AL0009,2023-07-03,Active,LIC-922408,APT00228
CRW002235,Betty,Ivanov,Flight Attendant,AL0016,2008-08-09,Inactive,LIC-953247,APT00170
CRW002236,Jason,Tanaka,Captain,AL0013,2004-10-11,Active,LIC-666154,APT00077
CRW002237,Diego,Thompson,First Officer,AL0016,2006-10-17,Active,LIC-196416,APT00009
CRW002238,Jacob,Rodriguez,Purser,AL0015,2020-02-20,Inactive,LIC-324440,APT00212
CRW002239,Anna,Carter,Captain,AL0020,2011-08-08,On Leave,LIC-745012,APT00030
CRW002240,Sven,Mitchell,Captain,AL0018,2000-04-25,Active,LIC-646668,APT00024
CRW002241,Brenda,Robinson,Flight Attendant,AL0012,2016-09-02,Active,LIC-492380,APT00198
CRW002242,Anthony,Anderson,Flight Attendant,AL0018,2018-06-04,Active,LIC-461688,APT00170
CRW002243,Melissa,Kowalski,Flight Attendant,AL0001,2002-11-07,Active,LIC-738590,APT00032
CRW002244,Ryan,Kowalski,Flight Attendant,AL0015,2012-07-01,On Leave,LIC-480114,APT00086
CRW002245,Jeffrey,Muller,Flight Attendant,AL0011,2012-09-16,Active,LIC-239302,APT00167
CRW002246,Sarah,Campbell,Captain,AL0020,2000-07-01,Active,LIC-981391,APT00165
CRW002247,Richard,Lee,Flight Attendant,AL0011,1995-04-15,Active,LIC-414444,APT00091
CRW002248,Michelle,Allen,Captain,AL0004,2017-07-24,Inactive,LIC-350731,APT00104
CRW002249,Ivan,Garcia,Flight Attendant,AL0015,2014-05-02,Inactive,LIC-162383,APT00020
CRW002250,Gregory,Martin,Purser,AL0020,2017-06-04,Inactive,LIC-522041,APT00003
CRW002251,Wei,Torres,Captain,AL0001,2006-11-09,Inactive,LIC-987581,APT00242
CRW002252,Christopher,Wright,First Officer,AL0002,2011-03-12,On Leave,LIC-243880,APT00058
CRW002253,Deborah,Miller,Flight Attendant,AL0014,2025-11-03,Inactive,LIC-320230,APT00232
CRW002254,Helen,Oliveira,Flight Attendant,AL0012,2002-01-31,Inactive,LIC-260689,APT00011
CRW002255,Edward,Perez,Flight Attendant,AL0011,2015-07-05,On Leave,LIC-184646,APT00248
CRW002256,Ronald,Green,Captain,AL0002,1999-02-27,Active,LIC-643135,APT00107
CRW002257,Carol,Nguyen,Flight Attendant,AL0012,1997-01-23,Inactive,LIC-368371,APT00202
CRW002258,Michael,Nguyen,Flight Attendant,AL0012,2025-01-27,Active,LIC-775913,APT00211
CRW002259,Chen,Kowalski,Purser,AL0017,1999-01-29,Active,LIC-460578,APT00088
CRW002260,Noah,Muller,Flight Attendant,AL0008,2015-08-09,Active,LIC-672813,APT00185
CRW002261,Elizabeth,Tanaka,Flight Attendant,AL0007,2011-02-26,Active,LIC-180452,APT00084
CRW002262,Deborah,Walker,Purser,AL0002,2020-06-04,Active,LIC-396355,APT00198
CRW002263,Gary,Perez,Captain,AL0012,2012-03-04,Active,LIC-472639,APT00240
CRW002264,Jack,Wright,Captain,AL0013,2016-11-23,Active,LIC-153656,APT00202
CRW002265,Sven,Hall,Flight Attendant,AL0006,2023-02-03,Active,LIC-477356,APT00182
CRW002266,Deborah,Clark,Flight Attendant,AL0015,2021-01-22,Active,LIC-523237,APT00093
CRW002267,Rachel,Torres,Flight Attendant,AL0019,2017-09-05,Active,LIC-463456,APT00028
CRW002268,Sofia,Gonzalez,Flight Attendant,AL0004,2000-02-08,Active,LIC-553842,APT00127
CRW002269,Heather,Campbell,First Officer,AL0012,2000-04-28,Inactive,LIC-817510,APT00033
CRW002270,Paul,Ali,Purser,AL0014,2010-08-12,Active,LIC-793585,APT00128
CRW002271,Jerry,Nelson,Captain,AL0001,2015-09-13,Active,LIC-112690,APT00218
CRW002272,Deborah,Tanaka,Purser,AL0004,2015-12-17,On Leave,LIC-676259,APT00029
CRW002273,John,Diaz,Flight Attendant,AL0008,2019-09-19,Active,LIC-913672,APT00226
CRW002274,Carolyn,Yamamoto,Flight Attendant,AL0003,1998-04-01,Active,LIC-884131,APT00150
CRW002275,Priya,Davis,Flight Attendant,AL0008,2000-06-13,Active,LIC-391018,APT00012
CRW002276,Michelle,Suzuki,Flight Attendant,AL0003,1999-09-17,Active,LIC-804683,APT00181
CRW002277,Jason,Clark,Captain,AL0018,2011-12-31,Active,LIC-820876,APT00001
CRW002278,Carol,Torres,Flight Attendant,AL0012,2014-12-01,Active,LIC-429289,APT00153
CRW002279,Joseph,Allen,First Officer,AL0007,1998-08-18,Active,LIC-882228,APT00127
CRW002280,Freya,Thompson,Flight Attendant,AL0016,2022-04-17,On Leave,LIC-668998,APT00187
CRW002281,John,Suzuki,Flight Attendant,AL0001,2004-07-14,Inactive,LIC-775998,APT00095
CRW002282,Eric,Patel,Flight Attendant,AL0012,2015-10-01,Active,LIC-772557,APT00030
CRW002283,Mary,Pereira,Flight Attendant,AL0014,2018-08-12,Active,LIC-803210,APT00097
CRW002284,Samuel,Oliveira,First Officer,AL0017,1996-02-20,On Leave,LIC-961191,APT00191
CRW002285,Olga,King,Flight Attendant,AL0005,2022-03-03,Active,LIC-871676,APT00239
CRW002286,Nicole,Ivanov,Flight Attendant,AL0012,2025-06-27,Active,LIC-480116,APT00053
CRW002287,Larry,Green,Flight Attendant,AL0016,2025-02-12,Active,LIC-605847,APT00088
CRW002288,Heather,Flores,Purser,AL0016,1999-05-20,Active,LIC-683453,APT00220
CRW002289,Elena,Muller,Purser,AL0004,2007-05-03,Active,LIC-870894,APT00079
CRW002290,Yuki,Kumar,Flight Attendant,AL0020,2002-04-22,Inactive,LIC-453397,APT00062
CRW002291,Betty,Yamamoto,Captain,AL0006,2009-02-28,Active,LIC-381676,APT00208
CRW002292,Angela,Rossi,Flight Attendant,AL0008,2025-08-18,Active,LIC-764044,APT00123
CRW002293,Jerry,Roberts,Captain,AL0004,2018-12-22,Active,LIC-958751,APT00146
CRW002294,Kimberly,Park,Flight Attendant,AL0003,2019-03-23,Active,LIC-920792,APT00122
CRW002295,Samantha,Rodriguez,Captain,AL0006,2008-04-03,Inactive,LIC-233161,APT00151
CRW002296,John,Rossi,Flight Attendant,AL0003,2024-06-04,Active,LIC-927302,APT00068
CRW002297,Fatima,Young,Purser,AL0015,2023-11-27,Active,LIC-810267,APT00183
CRW002298,Brenda,Wright,Flight Attendant,AL0012,2020-05-04,Active,LIC-241378,APT00091
CRW002299,Rachel,Dubois,Purser,AL0008,2020-08-03,Active,LIC-105891,APT00131
CRW002300,Heather,Perez,Flight Attendant,AL0011,2015-06-23,Active,LIC-283686,APT00047
CRW002301,Anthony,Suzuki,Captain,AL0013,1997-12-29,On Leave,LIC-936483,APT00003
CRW002302,Jason,Flores,Flight Attendant,AL0004,2003-12-10,Active,LIC-779435,APT00143
CRW002303,Yuki,Ramirez,Flight Attendant,AL0006,2019-02-25,Inactive,LIC-617775,APT00035
CRW002304,Karen,Clark,Flight Attendant,AL0018,2005-04-08,Active,LIC-667908,APT00229
CRW002305,Jerry,King,Captain,AL0001,2000-06-01,Active,LIC-471989,APT00240
CRW002306,Paul,Santos,Captain,AL0020,2024-10-04,Inactive,LIC-914595,APT00080
CRW002307,Helen,Rodriguez,Purser,AL0020,2010-05-05,Active,LIC-240606,APT00073
CRW002308,Kathleen,Green,First Officer,AL0006,2022-01-14,Active,LIC-382420,APT00128
CRW002309,Samuel,Johansson,Flight Attendant,AL0007,2003-12-05,On Leave,LIC-280532,APT00052
CRW002310,Priya,Nguyen,Flight Attendant,AL0005,2006-04-18,Active,LIC-863217,APT00216
CRW002311,Michelle,Rivera,Purser,AL0012,2005-10-14,Inactive,LIC-586045,APT00026
CRW002312,Christopher,Ramirez,Flight Attendant,AL0005,2006-09-23,Inactive,LIC-715397,APT00114
CRW002313,Ronald,Hernandez,Captain,AL0016,2008-09-30,Inactive,LIC-927483,APT00048
CRW002314,Brenda,Patel,Flight Attendant,AL0008,2004-05-09,Active,LIC-275910,APT00208
CRW002315,Alexander,Park,Captain,AL0020,2020-07-31,On Leave,LIC-967983,APT00037
CRW002316,Alexander,Adams,Flight Attendant,AL0018,2005-03-31,Inactive,LIC-213844,APT00112
CRW002317,Kenneth,Wright,Purser,AL0009,2008-11-14,Active,LIC-778860,APT00209
CRW002318,Sofia,Hernandez,Purser,AL0012,2022-01-15,Active,LIC-732450,APT00111
CRW002319,Elizabeth,Santos,First Officer,AL0001,2008-09-25,Active,LIC-842876,APT00047
CRW002320,Joseph,Tanaka,Purser,AL0002,1995-05-01,On Leave,LIC-242615,APT00040
CRW002321,John,Yamamoto,Flight Attendant,AL0011,1995-01-06,On Leave,LIC-963914,APT00152
CRW002322,Noah,Lewis,Flight Attendant,AL0010,2008-09-12,Inactive,LIC-814895,APT00032
CRW002323,Nancy,Kim,Purser,AL0008,2015-05-17,Active,LIC-199571,APT00089
CRW002324,Larry,Wright,First Officer,AL0002,2024-08-15,Active,LIC-601384,APT00153
CRW002325,Maria,Jackson,Flight Attendant,AL0017,1999-02-09,Active,LIC-835543,APT00095
CRW002326,Patrick,Taylor,Flight Attendant,AL0009,2012-01-18,Inactive,LIC-529179,APT00207
CRW002327,Diego,Walker,First Officer,AL0010,2004-01-29,Active,LIC-442815,APT00172
CRW002328,Michael,Hall,Flight Attendant,AL0009,2009-02-24,On Leave,LIC-347975,APT00034
CRW002329,Timothy,Martinez,Flight Attendant,AL0010,2008-11-27,Active,LIC-564342,APT00205
CRW002330,Jacob,Khan,Flight Attendant,AL0013,2004-10-24,Inactive,LIC-985460,APT00228
CRW002331,Katherine,Torres,Flight Attendant,AL0016,1995-07-29,Active,LIC-646763,APT00051
CRW002332,Justin,Suzuki,First Officer,AL0011,1997-04-28,Active,LIC-749949,APT00090
CRW002333,Angela,Thompson,First Officer,AL0004,2011-05-31,On Leave,LIC-801666,APT00099
CRW002334,Andrew,Jones,Flight Attendant,AL0018,2002-01-19,Active,LIC-800256,APT00107
CRW002335,Richard,Harris,Purser,AL0006,2005-04-10,Inactive,LIC-460404,APT00116
CRW002336,Stephanie,Pereira,Captain,AL0001,1997-11-04,Active,LIC-791839,APT00224
CRW002337,Ashley,Sanchez,Flight Attendant,AL0001,1996-07-23,Active,LIC-395241,APT00163
CRW002338,Eric,Khan,Captain,AL0016,1998-12-24,Inactive,LIC-625613,APT00225
CRW002339,Catherine,Kowalski,Flight Attendant,AL0008,2006-11-08,Inactive,LIC-372207,APT00088
CRW002340,Eric,Thompson,Purser,AL0001,2000-02-20,Active,LIC-945728,APT00132
CRW002341,Helen,Patel,Purser,AL0017,2002-04-09,Inactive,LIC-757134,APT00027
CRW002342,Jennifer,Taylor,Captain,AL0007,2004-06-27,Active,LIC-625438,APT00070
CRW002343,Nicole,Lewis,First Officer,AL0020,2004-02-25,Active,LIC-506355,APT00146
CRW002344,Edward,White,Flight Attendant,AL0018,1995-05-07,Inactive,LIC-568040,APT00043
CRW002345,Joseph,Wang,Flight Attendant,AL0001,1998-09-08,Active,LIC-801914,APT00241
CRW002346,Margaret,Suzuki,Flight Attendant,AL0014,2024-11-06,Active,LIC-346339,APT00068
CRW002347,Janet,Lee,Flight Attendant,AL0013,2015-12-27,Active,LIC-845617,APT00041
CRW002348,Liam,White,Captain,AL0004,1998-11-21,Active,LIC-353562,APT00196
CRW002349,Jacob,Andersson,Purser,AL0007,2003-11-30,Active,LIC-227454,APT00023
CRW002350,Dmitri,Nguyen,Flight Attendant,AL0010,2007-01-14,Active,LIC-763194,APT00082
CRW002351,Nancy,Adams,Purser,AL0003,2023-06-15,Active,LIC-737513,APT00050
CRW002352,Kimberly,Khan,Flight Attendant,AL0015,2022-08-19,On Leave,LIC-401290,APT00174
CRW002353,Noah,Lopez,Flight Attendant,AL0006,2019-03-16,Active,LIC-683894,APT00211
CRW002354,Nancy,Tanaka,Flight Attendant,AL0019,1998-05-07,Active,LIC-755838,APT00049
CRW002355,Emma,Robinson,Flight Attendant,AL0017,2010-05-30,Active,LIC-809049,APT00105
CRW002356,Anthony,Chen,Flight Attendant,AL0013,2010-03-12,Active,LIC-957435,APT00120
CRW002357,Donna,Wright,Flight Attendant,AL0003,2015-01-11,Active,LIC-868920,APT00173
CRW002358,Laura,Schmidt,Flight Attendant,AL0001,2021-07-16,Active,LIC-495376,APT00089
CRW002359,Carol,Carter,Purser,AL0003,2005-01-31,Active,LIC-307213,APT00131
CRW002360,Hiro,Wilson,Captain,AL0010,2012-07-01,Active,LIC-187592,APT00126
CRW002361,Elena,Thomas,Flight Attendant,AL0016,2003-04-16,On Leave,LIC-616422,APT00003
CRW002362,Jacob,Suzuki,Captain,AL0004,2001-08-10,Active,LIC-699891,APT00143
CRW002363,Amy,Adams,Flight Attendant,AL0015,2004-11-04,Active,LIC-721793,APT00142
CRW002364,Michael,Thompson,Purser,AL0001,2018-02-08,Active,LIC-108570,APT00248
CRW002365,Mark,Lopez,Flight Attendant,AL0006,2008-10-03,On Leave,LIC-731219,APT00128
CRW002366,Robert,Hernandez,Flight Attendant,AL0012,2016-05-28,On Leave,LIC-808302,APT00225
CRW002367,Chen,Park,Flight Attendant,AL0017,2016-09-17,On Leave,LIC-749579,APT00088
CRW002368,Betty,Fernandez,Flight Attendant,AL0016,2006-05-19,Active,LIC-573087,APT00174
CRW002369,Kenneth,Young,Purser,AL0011,2025-01-02,Active,LIC-113656,APT00226
CRW002370,Wei,Taylor,Purser,AL0001,1996-06-15,Active,LIC-540758,APT00039
CRW002371,Christine,King,Captain,AL0006,2023-03-06,On Leave,LIC-680272,APT00142
CRW002372,Justin,Hernandez,Captain,AL0016,1995-04-01,Active,LIC-612497,APT00230
CRW002373,Robert,Baker,Flight Attendant,AL0002,2007-01-05,Active,LIC-617125,APT00140
CRW002374,Angela,Kim,Flight Attendant,AL0015,2020-12-06,Active,LIC-564767,APT00224
CRW002375,Angela,Fernandez,Captain,AL0015,2016-06-30,On Leave,LIC-596818,APT00105
CRW002376,Joshua,Sanchez,First Officer,AL0016,2005-02-06,On Leave,LIC-391399,APT00222
CRW002377,Rachel,Thomas,Flight Attendant,AL0005,2022-10-28,Inactive,LIC-644465,APT00158
CRW002378,Noah,Hernandez,Flight Attendant,AL0005,1999-04-30,Active,LIC-353357,APT00120
CRW002379,Ashley,Walker,Flight Attendant,AL0004,2016-01-27,Inactive,LIC-542329,APT00054
CRW002380,Donna,Carter,Flight Attendant,AL0008,2011-04-17,Inactive,LIC-473767,APT00043
CRW002381,Joshua,Garcia,Captain,AL0011,2001-07-05,Active,LIC-742782,APT00073
CRW002382,Priya,Schmidt,First Officer,AL0003,2023-12-06,On Leave,LIC-905417,APT00189
CRW002383,Elizabeth,Torres,Purser,AL0012,2019-01-19,Inactive,LIC-669941,APT00118
CRW002384,Mohammed,Silva,Captain,AL0005,1995-04-08,Inactive,LIC-221833,APT00098
CRW002385,Janet,Nguyen,Purser,AL0012,1997-09-23,Active,LIC-700754,APT00117
CRW002386,Ryan,Gonzalez,Purser,AL0007,1996-10-06,On Leave,LIC-392287,APT00087
CRW002387,Stephen,Johnson,Flight Attendant,AL0020,2008-01-19,Active,LIC-144546,APT00202
CRW002388,Mohammed,Hall,First Officer,AL0007,2008-02-07,Active,LIC-273070,APT00098
CRW002389,Patrick,Baker,Flight Attendant,AL0018,2017-09-29,Active,LIC-999430,APT00119
CRW002390,Dorothy,Andersson,Flight Attendant,AL0004,2016-03-27,Inactive,LIC-484422,APT00140
CRW002391,Michael,Suzuki,Flight Attendant,AL0002,1995-06-23,Inactive,LIC-281549,APT00162
CRW002392,Emma,Gonzalez,Flight Attendant,AL0004,2009-12-16,On Leave,LIC-220148,APT00084
CRW002393,Sarah,Sanchez,Flight Attendant,AL0009,2019-08-28,Inactive,LIC-685296,APT00019
CRW002394,David,Taylor,First Officer,AL0019,2023-03-14,Active,LIC-784715,APT00173
CRW002395,Dmitri,Rodriguez,Purser,AL0004,2004-03-06,On Leave,LIC-417826,APT00141
CRW002396,Jeffrey,Smith,Flight Attendant,AL0016,1996-05-20,Active,LIC-193120,APT00162
CRW002397,Brandon,Miller,Flight Attendant,AL0014,1999-10-21,Active,LIC-419201,APT00136
CRW002398,Anthony,Adams,Captain,AL0007,2005-09-08,Active,LIC-698735,APT00128
CRW002399,Richard,Gonzalez,Purser,AL0007,2008-12-03,Inactive,LIC-202592,APT00238
CRW002400,Linda,Thomas,First Officer,AL0019,2006-01-14,On Leave,LIC-340939,APT00014
CRW002401,Kevin,Martinez,First Officer,AL0015,1997-11-04,Inactive,LIC-101803,APT00024
CRW002402,James,Ali,Flight Attendant,AL0005,2005-09-07,Active,LIC-524970,APT00235
CRW002403,Ronald,Kim,First Officer,AL0019,2004-02-09,Active,LIC-253486,APT00222
CRW002404,Joshua,Oliveira,Flight Attendant,AL0009,2010-04-28,On Leave,LIC-279988,APT00103
CRW002405,Amy,Rodriguez,Flight Attendant,AL0002,1997-06-27,Active,LIC-201699,APT00136
CRW002406,Stephen,Taylor,Flight Attendant,AL0017,2019-11-02,Active,LIC-757200,APT00113
CRW002407,Emily,Torres,First Officer,AL0018,2008-02-07,Active,LIC-540549,APT00250
CRW002408,Jason,Patel,Captain,AL0009,2004-12-26,Active,LIC-953447,APT00115
CRW002409,Elizabeth,Hernandez,Purser,AL0015,2023-06-25,Active,LIC-455534,APT00190
CRW002410,Andrew,Taylor,Flight Attendant,AL0005,2018-05-22,Active,LIC-299570,APT00092
CRW002411,Dmitri,King,Flight Attendant,AL0018,1999-04-20,Active,LIC-283683,APT00096
CRW002412,Sven,Johnson,Purser,AL0008,1999-08-08,Active,LIC-957836,APT00169
CRW002413,Ryan,Young,First Officer,AL0006,1995-01-25,Active,LIC-630748,APT00100
CRW002414,Sofia,Schmidt,Flight Attendant,AL0011,2012-08-13,Active,LIC-392746,APT00004
CRW002415,Jacob,Nelson,Flight Attendant,AL0006,2006-02-22,Active,LIC-688749,APT00044
CRW002416,Jessica,Wright,Flight Attendant,AL0013,2006-10-14,Inactive,LIC-602061,APT00219
CRW002417,Hiro,Flores,Flight Attendant,AL0015,2011-01-02,Active,LIC-203310,APT00092
CRW002418,Deborah,Santos,Flight Attendant,AL0009,2011-12-10,Active,LIC-731430,APT00026
CRW002419,Brenda,Adams,Purser,AL0016,1995-01-12,Active,LIC-207268,APT00235
CRW002420,Nicole,Nelson,Captain,AL0009,1998-05-21,Inactive,LIC-279341,APT00250
CRW002421,Andrew,Choi,Flight Attendant,AL0020,2019-10-17,Active,LIC-741992,APT00125
CRW002422,Raymond,Gonzalez,Purser,AL0006,2024-12-14,On Leave,LIC-500287,APT00158
CRW002423,Jacob,Davis,Flight Attendant,AL0015,2021-04-20,On Leave,LIC-299950,APT00189
CRW002424,Carol,Scott,Flight Attendant,AL0011,2023-06-21,On Leave,LIC-161044,APT00017
CRW002425,Kimberly,Sanchez,Purser,AL0019,2009-07-24,On Leave,LIC-634288,APT00075
CRW002426,Rachel,Taylor,Purser,AL0005,2020-12-17,Active,LIC-727347,APT00141
CRW002427,Sandra,Martinez,Purser,AL0004,2022-09-19,On Leave,LIC-282749,APT00138
CRW002428,Joseph,Suzuki,Flight Attendant,AL0018,2023-01-18,Inactive,LIC-474954,APT00083
CRW002429,Fatima,Roberts,Flight Attendant,AL0019,1999-09-11,Active,LIC-409822,APT00001
CRW002430,Donna,Kumar,Flight Attendant,AL0015,1999-08-11,Inactive,LIC-902479,APT00239
CRW002431,Scott,Martinez,Flight Attendant,AL0010,2007-08-25,Inactive,LIC-811812,APT00154
CRW002432,Christine,Ramirez,Flight Attendant,AL0009,2010-10-29,On Leave,LIC-346592,APT00189
CRW002433,Priya,Roberts,First Officer,AL0014,2025-02-06,Inactive,LIC-562199,APT00110
CRW002434,Pamela,Nelson,First Officer,AL0015,2004-12-27,Active,LIC-931240,APT00127
CRW002435,Frank,Kumar,Flight Attendant,AL0006,2021-02-14,Active,LIC-411164,APT00112
CRW002436,Priya,Wang,Flight Attendant,AL0001,2022-11-17,On Leave,LIC-226935,APT00108
CRW002437,Diego,King,Flight Attendant,AL0002,2025-04-29,Inactive,LIC-368491,APT00168
CRW002438,Jennifer,Dubois,Purser,AL0007,2000-12-13,Active,LIC-646269,APT00249
CRW002439,Rachel,Lee,Purser,AL0014,2002-08-07,Inactive,LIC-993063,APT00195
CRW002440,Christopher,Miller,Purser,AL0009,2001-11-28,Active,LIC-377027,APT00167
CRW002441,Ahmed,Park,Captain,AL0013,2018-02-05,Active,LIC-152708,APT00004
CRW002442,Jennifer,Johnson,Flight Attendant,AL0010,2016-07-29,On Leave,LIC-263603,APT00129
CRW002443,Sandra,Thompson,First Officer,AL0006,2007-10-16,Active,LIC-471296,APT00239
CRW002444,Lisa,Martinez,First Officer,AL0015,1997-10-17,Inactive,LIC-184543,APT00100
CRW002445,Larry,Jackson,Flight Attendant,AL0015,2011-05-13,Inactive,LIC-131481,APT00138
CRW002446,James,Young,Flight Attendant,AL0020,2018-01-03,Active,LIC-690077,APT00082
CRW002447,John,Hernandez,First Officer,AL0017,2009-11-25,Active,LIC-841932,APT00048
CRW002448,Jacob,Nguyen,Flight Attendant,AL0008,2003-06-04,Active,LIC-309850,APT00177
CRW002449,Elena,Choi,Flight Attendant,AL0015,2013-08-09,On Leave,LIC-570355,APT00079
CRW002450,Amy,Hernandez,Flight Attendant,AL0008,2015-10-07,Inactive,LIC-615532,APT00147
CRW002451,Rebecca,Choi,Purser,AL0018,2013-07-29,On Leave,LIC-700845,APT00149
CRW002452,Brandon,Allen,Flight Attendant,AL0013,2022-06-06,Active,LIC-981475,APT00213
CRW002453,Eric,Mitchell,Flight Attendant,AL0017,2004-11-11,Active,LIC-896695,APT00235
CRW002454,George,Scott,Flight Attendant,AL0006,2014-02-25,Active,LIC-384365,APT00139
CRW002455,Stephen,Sanchez,Flight Attendant,AL0001,2021-11-11,Active,LIC-978121,APT00013
CRW002456,James,Rodriguez,Purser,AL0003,2001-09-06,On Leave,LIC-131449,APT00146
CRW002457,Sandra,Mitchell,Flight Attendant,AL0011,2003-11-06,Active,LIC-965659,APT00222
CRW002458,Benjamin,Park,Flight Attendant,AL0020,1996-07-18,Inactive,LIC-228540,APT00120
CRW002459,Kenneth,Adams,Flight Attendant,AL0013,2006-10-12,Active,LIC-202584,APT00142
CRW002460,Michael,Mitchell,Captain,AL0017,1996-05-26,Active,LIC-207389,APT00191
CRW002461,Joseph,Patel,Flight Attendant,AL0010,2018-06-13,On Leave,LIC-209812,APT00110
CRW002462,Yuki,Young,Flight Attendant,AL0020,1997-10-16,Active,LIC-516954,APT00104
CRW002463,Donna,Martinez,Flight Attendant,AL0019,2016-10-02,Active,LIC-676147,APT00121
CRW002464,John,Green,Purser,AL0005,2013-03-20,Active,LIC-770184,APT00213
CRW002465,Debra,Tanaka,Purser,AL0018,2026-01-14,Active,LIC-114300,APT00122
CRW002466,Amy,Sanchez,Flight Attendant,AL0001,2005-12-09,Active,LIC-366799,APT00082
CRW002467,Jason,Tanaka,Flight Attendant,AL0012,2005-10-31,Active,LIC-219096,APT00150
CRW002468,Mohammed,Novak,Purser,AL0009,2002-08-21,On Leave,LIC-231258,APT00174
CRW002469,Emily,Martin,Purser,AL0007,2011-11-18,Inactive,LIC-771772,APT00229
CRW002470,Jonathan,Campbell,Purser,AL0019,2001-11-21,Inactive,LIC-676689,APT00224
CRW002471,Rachel,Muller,Captain,AL0014,1998-07-25,Active,LIC-288951,APT00196
CRW002472,Brenda,Flores,Captain,AL0003,2024-10-19,Active,LIC-371061,APT00193
CRW002473,Matthew,Kumar,Captain,AL0003,2016-05-03,Active,LIC-932441,APT00113
CRW002474,Samantha,Yamamoto,Purser,AL0003,1998-09-25,Active,LIC-617652,APT00086
CRW002475,Rachel,Kim,Flight Attendant,AL0007,2014-06-02,Active,LIC-314939,APT00141
CRW002476,Joseph,Kowalski,Purser,AL0002,2004-07-29,Active,LIC-940406,APT00177
CRW002477,Karen,Costa,Flight Attendant,AL0006,2000-08-28,On Leave,LIC-278754,APT00130
CRW002478,Benjamin,Andersson,First Officer,AL0016,2009-10-24,Active,LIC-362211,APT00052
CRW002479,Joseph,Novak,Purser,AL0018,2019-09-30,Active,LIC-723486,APT00004
CRW002480,Fatima,Jackson,First Officer,AL0016,1995-01-06,Active,LIC-561241,APT00015
CRW002481,Susan,Johnson,First Officer,AL0010,2006-02-27,Active,LIC-162325,APT00107
CRW002482,Elena,Gonzalez,Flight Attendant,AL0014,2023-12-07,Active,LIC-826129,APT00198
CRW002483,Benjamin,Martin,First Officer,AL0019,2007-05-22,Active,LIC-305345,APT00198
CRW002484,Rebecca,Kumar,First Officer,AL0002,1998-02-11,On Leave,LIC-722545,APT00203
CRW002485,Steven,Green,Flight Attendant,AL0019,2008-06-19,Inactive,LIC-400937,APT00178
CRW002486,Michelle,Nguyen,Flight Attendant,AL0015,2016-06-10,Active,LIC-776329,APT00006
CRW002487,Rachel,Smith,First Officer,AL0008,2026-04-20,Active,LIC-908302,APT00221
CRW002488,Alexander,Singh,Captain,AL0009,2014-10-04,On Leave,LIC-795311,APT00237
CRW002489,Margaret,Robinson,First Officer,AL0009,1996-08-02,Active,LIC-929066,APT00213
